gene,importance_score
Mthfr,0.08115966135627993
Zfp426,0.08082802026198578
Cox7a2,0.08011408894448016
Fgf9,0.07954209442199624
Magi1,0.0795286746668243
Ska3,0.07930857072163922
Atp1b2,0.07925612744874405
Gla,0.07922956280083097
Wdr36,0.0789165203518068
Tsen54,0.07884919891247975
Smarcal1,0.07843443750713612
Trim27,0.07839014309069599
Ccdc142os,0.078146298578942
Lmbrd1,0.07801555035606851
Hacl1,0.07796147675938397
Pxylp1,0.07773513106300933
Tbc1d19,0.07733363459439238
Sgk3,0.0771143881610681
Kcnip3,0.07704981518797542
Ptprz1,0.07680175625921883
Diablo,0.07648567885003166
Zfp870,0.07628546308828946
Ehd1,0.07534012018184738
4833422C13Rik,0.07527591783548257
Ldha,0.07515751962103709
Zcchc4,0.07501275391987836
Hsf2,0.07498041798735662
A230046K03Rik,0.07421668341261607
Gm10687,0.07400126302471555
Zfp687,0.07382896771376274
Bhlhe22,0.0730975711491835
Tubb2b,0.07260074935106423
Hps3,0.07247358149641524
Pmepa1,0.07244835917764379
Snca,0.07202757052803932
Lrrc24,0.07160143299985941
Ndufs7,0.07150924049076712
Atp2c1,0.07119378965378277
Mccc1os,0.0711069536486706
Klc1,0.07101785898846778
Snx32,0.07101387438446168
Akap6,0.0709932472064273
Clstn1,0.07097521683117025
Tor1b,0.07075973963432153
Rps16,0.07061038128651861
Btbd9,0.07059772582190126
Padi2,0.0705390365832366
Nckap1l,0.07031584885462733
Smap2,0.0700717883380099
Asb11,0.06932903875762798
Agrn,0.06929546869379863
Ppme1,0.06927471934269225
Cpne4,0.06908083716738511
Gsr,0.06886463258486657
Slc6a6,0.06864923305254685
Ralgapb,0.06861568124857496
Cyp4f16,0.06857750991517268
Kif21a,0.0684312722744053
Tbc1d30,0.0683059523464505
2310061I04Rik,0.06815610152534535
Btbd3,0.06801919653288413
Fam189a1,0.06790117010981117
Gabra1,0.06786781069422741
Enpp5,0.06784588051349112
Ncf1,0.06775426383152684
Plekha2,0.06774585683377476
Lamtor4,0.06774071068987116
Tra2a,0.06759403995156663
Tle1,0.06743162221074121
Golm1,0.06742657387885945
Shisa4,0.06698173653588789
Dlgap3,0.06697796683783591
Usp13,0.06690274442443482
Crlf1,0.06684297133816866
Camk1d,0.06673389623666214
Aldoc,0.06638739277885045
Bag2,0.06561015054354528
Brip1,0.06559727172520623
Snrnp200,0.06544401185400799
Lynx1,0.06510309503471047
1700049G17Rik,0.06509845266419971
Nsa2,0.06491492590641587
Ccpg1,0.06467320771980493
Fam173b,0.0645094937634416
Psmc3,0.06439289309287358
Fgf11,0.06419705106046371
Timmdc1,0.06382545762491168
Crot,0.06375587271664343
Tab3,0.06375193207290636
Pcx,0.06367979452421771
Mrpl48,0.0636448277546932
1600002K03Rik,0.0635288209717038
Daglb,0.06350638262886123
Cldn34c1,0.06339072748921455
Kcnq5,0.06334585122837307
Car7,0.06331590497628271
Ap3d1,0.06327132937739595
Tceb2,0.0632009182159697
Ssbp3,0.06302751955756337
Msantd4,0.06282093232099613
Fbxl18,0.06269528174144515
Lsm11,0.06265401951240719
Rnf20,0.06261816556267802
Ubqln2,0.06248534279102397
Ubb,0.062459400589537355
Ovgp1,0.062336935716023806
Mdc1,0.06230703839129368
Prosc,0.06228896757187603
Armcx4,0.062200921605265115
Ripk1,0.06185191897146537
Nudt1,0.061774140810698604
Skap1,0.06127043146832341
Anks3,0.06124759292011617
Aim2,0.06124122361855597
Cnot3,0.060818908131747014
Ahsa1,0.060711470013914574
Erc2,0.06049202342743798
Csrnp3,0.06046331079335675
Cenpi,0.06031688849014044
Gdpd2,0.060265336089913156
9330104G04Rik,0.0601163566171731
Pde10a,0.060065187085417485
Aldh16a1,0.06005560019684763
Gdap1,0.059968599907305895
Btbd11,0.05987969155323029
Zfp189,0.05962458253445252
Ppm1m,0.05953852058036144
Sidt1,0.059510542861098574
Atg14,0.0594627056752342
Evi5,0.05935880625357255
Gm5595,0.05901274671844169
Safb2,0.05896316767665601
Zpr1,0.058896443761157935
Eef1a1,0.05883914552220646
Usp25,0.05873405426274457
Gprasp2,0.05836601820922178
D8Ertd82e,0.05834450802109514
Ube2g1,0.05823733561910139
Slc7a14,0.05797376932795554
Pcnxl4,0.05790542664487723
Prss22,0.057900121463099065
Nsg2,0.057841095258200415
Tcf4,0.05777665171725451
Xrn1,0.05775691676858224
Pou3f3,0.0577123025472268
Gna13,0.05754011285178984
St13,0.05747640677656241
BC089491,0.05743871909078451
Ociad2,0.057398399056518244
Plk5,0.057232016102439984
Ankrd27,0.057225109233681994
Gm7102,0.05718022134474885
Arhgap12,0.0570390840084103
Syt7,0.05687598570394588
Dock7,0.056700950964901554
Gpm6b,0.056693360650848346
Ndrg1,0.056683546896967314
Hfe,0.05657900777892089
Slc37a4,0.05629423579784605
Aldoa,0.05627231957292847
Lemd3,0.05622500972027859
Pot1a,0.05617305239884146
Negr1,0.056095742624494765
Hapln2,0.05597043866120054
Thap4,0.05589819699488812
Wdr76,0.055793823601639286
Cacna1e,0.05576715274877261
Syt16,0.055596148110593206
Wwc1,0.05541623920407602
Ntpcr,0.055249034650236284
Fut8,0.05504481085026243
Rit2,0.05496756583650345
Mlph,0.054851261405286324
A430033K04Rik,0.05480081736626655
Eif2s3x,0.05472913168648566
Akap11,0.054528932940650206
Cog4,0.05448434876012615
Dusp23,0.05443974973208031
H2afy,0.05437167631828549
Coro6,0.05430298385399127
Extl2,0.054281939428036795
Usp54,0.05385324880987397
Psg16,0.05383724885525765
Sik1,0.053665560680050545
Pbxip1,0.05366470159437719
Trim12c,0.05354261204039417
Cblb,0.053367311444890535
Cd300a,0.05333399161420422
Ppp2r2a,0.05307775741703289
Dido1,0.05300225349869376
Pigu,0.05267040561831698
Lama4,0.052620262713448246
Ap2b1,0.05249249626227795
Gpd2,0.05245093618085102
Hspa12a,0.052449692635973745
Tenm1,0.052068027539572126
Xpo1,0.0519940907966593
Prox1,0.051932350720757435
Tmem132b,0.0518480082893329
Lpin2,0.05184567489022879
Slc35a3,0.05183764534902133
Wipf3,0.05182882055835761
Zfp202,0.051663747747357505
Nfkbia,0.051616873319285224
Spata2l,0.051615426624956016
Arid4a,0.05159031680864102
Mtdh,0.051462908275484165
Brip1os,0.051379059012319116
Gsk3b,0.05130280805545018
Csnk2b,0.05124035534193007
Spin1,0.05120893122506964
Sf3b3,0.051082418904273286
Prdm8,0.05105027665928713
Arl5c,0.050820663739877904
Pfkp,0.05081331237100009
Txndc16,0.05080502073060125
Dok5,0.05068435113320018
Gsto1,0.05047412919478034
Abcb9,0.05043280514069598
Eid1,0.05036863321948942
Sdcbp,0.050310620887356015
Gm16062,0.05030707052138148
Acaa1a,0.0501591438538878
Nrxn2,0.05000326905188863
Ucp2,0.04991138186639142
Gm15564,0.049835731297959714
C030037D09Rik,0.04983350941516994
Necab2,0.04958151306732367
Ddx5,0.04955503849947089
Plxna2,0.04955208722121387
Gm9774,0.049543664906281114
Rps26-ps1,0.049305967368660296
Usp49,0.04926259966121196
Stard6,0.04919303303131891
Efcab5,0.04906748520669534
Jak1,0.049008908656779496
Wdr60,0.048904221612868906
Ap2m1,0.04882696695789051
Ndrg4,0.04877075065941985
Dmtf1,0.04873954086114402
Inpp5f,0.04840740616233876
Slc39a14,0.048366002295858614
Kcnk1,0.048329259751340746
2300009A05Rik,0.048110313829972155
Dynll1,0.04801935834940037
Hlf,0.047986595575701105
Wwp1,0.047870143982983164
Tmcc2,0.047782455737691035
Smyd4,0.04772372912368955
Phkg2,0.04772296035700698
Crebrf,0.04771005790863914
Copz2,0.04757634977871772
Eri2,0.047503698270622834
Zfp106,0.04742848863228609
A230006K03Rik,0.047392446322990514
Phf20l1,0.04717512690393267
Zfp397,0.04705526459370069
Unc5d,0.04699076878346291
Man1c1,0.046922261947287464
Tox2,0.04671919798337841
Kcnj14,0.04669141140106835
Mettl7a1,0.04662873275828809
Stx4a,0.04645916422471502
Tmppe,0.04642333720117856
Bcl7c,0.04638966682821089
Neb,0.04613288140288131
Trpm2,0.045933569729891134
Kcnab1,0.04588601774704571
Srsf12,0.045867923413331596
Nudt16,0.045853213879489964
Srsf2,0.04585214344785758
Smpd3,0.04576469480698876
Abhd2,0.045629062169084154
Vps37d,0.045625000736835536
Smarcb1,0.04551636259231731
Cenpm,0.045427323824303374
Pacsin1,0.04542196200266731
Rab11fip2,0.045318310698480344
Rpl28,0.04523412385278846
4930579G24Rik,0.045115758944180226
Zfp61,0.045111330068280525
Gm26512,0.045027004473445015
Map3k1,0.04500177610228561
Pddc1,0.044925010557144276
Casc5,0.044902224594411316
Bri3bp,0.04459641362521361
Pcdh20,0.04455268899293287
Slc4a4,0.04438857807121029
Abl1,0.0443758734471113
Zfp663,0.044098117357045045
4930500M09Rik,0.04400237290980526
2810429I04Rik,0.04391235937696863
0610009B22Rik,0.04386668638203105
A830018L16Rik,0.04383770140854967
Bicd2,0.04378919025270877
Mtrr,0.04354301406556477
Commd3,0.043521802259929285
Slc26a4,0.043416999869074616
Sec24b,0.04331276121315286
Gimap6,0.043135760028492044
Fermt2,0.04308602450126281
4933427D14Rik,0.04300550534551242
Hspa8,0.04299801840187623
Tmed2,0.04292704302782631
Acy3,0.042919934811791044
Efnb3,0.04278359682303298
Obfc1,0.04270750603827359
Nipal3,0.042666913950718234
Prrt1,0.042571075109247
Pcdhb18,0.042565384967356054
Usp47,0.04255081562609596
Dcun1d2,0.0425301459617204
H2-DMa,0.04250031026092648
Sema4f,0.0424985459538391
Tnnt1,0.04236800074724535
Extl3,0.042330858830499016
Cdk16,0.04225857184152124
Zmym2,0.04223145717716288
Atox1,0.04223046011409892
Glb1l,0.0422207836205303
Adsl,0.042031898531471386
Elfn2,0.04199703179614058
Mast3,0.04189927656457164
Foxn3,0.041885547103668694
Crtc2,0.041717565680280344
Smc6,0.04167273823962333
Ybx1,0.041621475750589734
Pgm2,0.041589284087637776
Rmi2,0.04143423470104458
Ssbp4,0.04139752693978575
Rmi1,0.04118011613682121
Pde3b,0.04112840244004167
Lmo3,0.041115617830043194
Pycr2,0.04106627352063848
Siah2,0.04100785924328295
D3Ertd254e,0.041007789626233165
Nit2,0.041005602754823595
Fads1,0.04086621039997318
Megf9,0.04082181737901551
Gns,0.04080899006456967
Pradc1,0.040678809034812496
Usp2,0.04064109165747663
Gm26821,0.040633551188814336
AW549877,0.04059600458954986
Pias4,0.04049549890221458
Hspa13,0.04037701291892664
Ntng2,0.04030055554381025
Kdm2a,0.0402933538851255
Slc18a2,0.040205828581561194
Phf8,0.04019352403398506
Sash3,0.04012511785221237
Znfx1,0.04011193771757044
Lmln,0.040088258232836425
Ccdc125,0.04006707912883438
Rsrp1,0.03998273894114512
Ryr2,0.03998213986140464
Anapc11,0.039889277678953713
Rbm4b,0.03970789275752151
Bloc1s6,0.039652553431126246
Rpsa,0.039523905976336114
Acot6,0.039480517279252475
Fchsd2,0.03940917244047942
Gm11696,0.039408193874319514
Cstf2,0.03929798656518891
Zfp948,0.03927355873121375
Eif2a,0.039240700664392475
Pfn1,0.039218568047686767
Cntn2,0.039075516526467485
P4ha3,0.039072471512288105
Pecam1,0.03898258938621561
Col4a1,0.03894367517262562
St5,0.03877705830429788
Rnf122,0.03876271786090624
Lsm2,0.038709039596572986
Nuf2,0.038658239916705354
Zranb2,0.03860018210383218
Zfp46,0.03858918805204309
Fam49a,0.0385431024658724
Map1b,0.038535471436186394
Rpl35,0.03850832067057387
Ier5,0.03838192284191806
E530001K10Rik,0.03825491624505055
Ccna2,0.03825473563473564
Jph3,0.03816749647480815
Fbxo34,0.03812305731900132
Chka,0.03809944242247989
Ddx24,0.03804279177196467
Jmjd4,0.037816224238069185
Gng10,0.037799721568018654
Mtfr1,0.03777804129295777
Memo1,0.037747716595707796
Chd9,0.03774022857366098
Tmem199,0.03761750950531885
Rdh12,0.037612465797628135
Smarcc2,0.037589566404844316
Strbp,0.03757206763257878
Sag,0.03756771809856805
C030039L03Rik,0.0373556814596672
Tram1l1,0.037278500382320334
Lysmd2,0.03727737452941472
Ybx3,0.03706996407939779
Tmpo,0.037068800959291374
Supt7l,0.03696828386697929
Pcnt,0.03696461742584411
Mfsd10,0.036939457519323156
Tmem183a,0.036903409477583686
Smndc1,0.03685102120200577
Ppp1r9a,0.036793482417564125
Hypk,0.03673541684928357
Tmx4,0.036644624240763465
Tsc22d3,0.0366092857002065
Ncoa6,0.03649029605031396
Fhl1,0.03643302368363342
Tax1bp1,0.036432950269836895
Gabpb1,0.036394717040772795
Nmt2,0.036361895900213784
Ndufa3,0.03627219889868062
1810041L15Rik,0.03620247206258546
Gm2694,0.036197882976143854
Parvg,0.036160645153732164
Trp53rka,0.03613536049300148
Sncb,0.03604556131793063
Nptx1,0.035978155564998754
Csnk2a1,0.035749880662510836
Rapgef5,0.03569589752965696
Dync2h1,0.03568544626802278
Med15,0.03565302303606092
Atxn7,0.0355452411445268
Aldh7a1,0.035496239774439615
Eml2,0.0354638681892143
Tob1,0.035428069211154524
Tet1,0.03531923175288311
Pdk2,0.0353115819083757
Gm12942,0.0351944657824445
Nefm,0.035156317828179975
Tox4,0.0351369786595547
Map2k4,0.03509065069179487
Sv2c,0.035062427366368935
Kcnb2,0.03500697563842108
Rmdn3,0.03500367941648802
Otud5,0.03483371146511557
Ncam1,0.03482324467828862
Shank2,0.03468900001993581
Gm9843,0.03463779002581832
Iyd,0.03461165799851704
Uspl1,0.034589766299727716
Copg1,0.03447569144118508
Mbd3,0.03443245695275688
Ggps1,0.034120837912151
Nup54,0.03411555318486721
Ccdc177,0.03406807518993066
Stambpl1,0.034053713037409575
Dcx,0.03380261798688086
Cklf,0.03377405276395485
Ndufa5,0.03376878276270266
Rnpepl1,0.033741891307108696
Ago2,0.03373350154353723
2810029C07Rik,0.03362667175108623
Vwa5b2,0.03358764671255817
Ncstn,0.0335604079697419
Panct2,0.0335002013282392
Zzz3,0.033492736163311235
Paqr3,0.033409712386490556
Ntrk3,0.03340850386691489
Arl6ip4,0.03334507387274833
Chrd,0.03333204529490779
Rfc5,0.03330430357452093
Camta1,0.033224325884378965
Nrg3,0.033145398406991704
Dus4l,0.03314006652634471
Mrpl20,0.03309957675873152
Syngr1,0.03307860982367888
Rprd1a,0.03306595962298638
Noc3l,0.032893731563017246
Tmsb4x,0.03287838486245927
Coro1a,0.03285079660677484
Pcdhb22,0.03281653044694553
Plb1,0.032708547012660245
8430408G22Rik,0.032705794940637474
Scand1,0.03259853349543766
Prune2,0.032510104894436946
Cipc,0.03249451326671115
Syt1,0.03243493776521467
Atp6v0e2,0.03239305182077647
Gpn1,0.03238164740577961
Anks1b,0.03231909839212739
Iws1,0.0322099087616223
Spata13,0.032206458457146946
Slc6a8,0.032175676007887545
Gm996,0.03212058856097812
Coro2b,0.0320870524878673
Prr15,0.03206388351594569
Arsb,0.03203575873535077
Grik3,0.03201980961661869
Tmem35,0.03198420685082209
Ctsl,0.03194462492102719
Lrrtm3,0.031909799994384036
Sh3bgr,0.03190089954477655
Bhlhb9,0.031850196088049065
Mtch1,0.031830526384518124
E130309D02Rik,0.031813210804418186
Atp5j,0.03179686954491942
Stk38,0.03178201552469758
Phykpl,0.03177008715399642
Plagl1,0.031762136962827994
Vamp1,0.03174246609165111
Gclm,0.03164485925015924
Cacna1h,0.03162362150962034
Zdhhc24,0.031548011213916434
Mlec,0.03151973129752922
Itfg1,0.031270599193127524
Alg12,0.031193574111050677
Nrxn3,0.031185664664477152
0610007P14Rik,0.031131553594755532
Psenen,0.031096143819297088
Cep112,0.031044791618548038
Prkar1a,0.03103819839925832
Rtp4,0.03094252259490899
C1qa,0.03090751043473713
Pcdh9,0.030876780876780856
Sirt7,0.030807896197166694
Ptk2b,0.030806051781210948
Hexdc,0.030780679239853715
1110017D15Rik,0.030753314432927226
Srsf6,0.030705688085396796
Sec61g,0.030644156654304474
Tceal6,0.030586653114140504
Fyco1,0.030553040517679694
Abcg1,0.030475868302079906
Mmd2,0.03046672799904496
Cd24a,0.03032652507975347
Sarnp,0.030232537482791855
Cmtr2,0.03018695617753091
Cep70,0.030120572455732544
Rsl1d1,0.030094225706491194
Rpp21,0.030034153245999125
Patz1,0.030014936404467583
Opn1sw,0.029991830121008988
0610037L13Rik,0.02996940365402491
Clec4n,0.029927922891309217
Fbxl20,0.02988303014554375
Hdgfrp2,0.029864497023465626
Zfyve27,0.029781630406630417
Zfp619,0.029669053536907717
Tfg,0.0295916414505018
Stxbp2,0.029583835656781132
Clcn2,0.029545502534644153
Spag1,0.029480279403409967
Tsc2,0.029455821890814856
Tax1bp3,0.029417559097425203
Otud6b,0.02934033751337239
Clip1,0.029268907782137442
Xpnpep1,0.029211774519016985
Bmp7,0.02918895148020096
Psmd6,0.029142678453023627
Ptgr2,0.029021884279136177
Kcna1,0.0289530859601663
Cdca2,0.028923825181355306
Rps11,0.028871081037804947
Tomm20,0.02886722307385317
Gm29367,0.028664188102686356
Kif1b,0.028551451552713963
Nucb1,0.02850369799513526
Rnf123,0.028489067143020862
Srgap3,0.028468622732453687
Tirap,0.02841644915734531
Zfp157,0.02839951953548944
Cnksr2,0.02839486545994683
Zfp112,0.028392520072970148
1810014B01Rik,0.028350674949114224
Rbm26,0.028349974125892272
Lias,0.028336768441783376
Aim1l,0.028326003659906937
Lrrc45,0.02823899116054789
Rtn1,0.028082168321276874
Alg5,0.028064694596462592
Mex3b,0.027962855103727313
Tmem161a,0.027826622664143874
Stx8,0.027818611500937625
Gnai2,0.02778047139519585
Naaa,0.02774757249918541
Wac,0.027731386740018918
Trmt2b,0.02767714807561324
Nkx6-2,0.027617873875378538
Hdc,0.02759738500418667
Utp14a,0.0275901854198626
Cx3cl1,0.027588334941003535
Rtn4r,0.027269164392576407
Cep162,0.02725702637906545
Pla2g7,0.02712705214468809
Alkbh1,0.027066427873614816
Lrpap1,0.02701984999127856
Ash1l,0.02701567607258856
Srsf5,0.026998009052724085
Cggbp1,0.026910026554590547
Cgrrf1,0.02681072473609165
Tmem19,0.026789689493513024
Rnf182,0.026757128757748005
Zfpl1,0.026705092615803182
Cyp4f13,0.026610637884572737
Lpp,0.026508225638293446
Tuba1a,0.02644397618688036
Dnal4,0.026334820142960996
Dock10,0.026323151574751003
Tmem191c,0.026316783820060124
Ddhd2,0.026259398506371778
Agmo,0.026210634135642362
Myo19,0.026199793643572656
Eif4h,0.02618247181245549
Mcm6,0.02614521721733276
Hist3h2a,0.026110412050101922
Gnas,0.02606772059121098
Lrrn2,0.025986983683063004
Col5a1,0.025956839183988556
1110019D14Rik,0.02592936838329669
Zfp532,0.02591128430643931
Dennd1a,0.025893964821371757
Fh1,0.02584238496808272
Glt8d1,0.0257005719240502
Scamp1,0.02550691445231752
0610011F06Rik,0.025484521605318576
Pabpn1,0.025417908435650352
Ublcp1,0.025413627635117897
Fnta,0.025381089447413133
Tctn1,0.025352331271434832
Grin2a,0.025335027983169993
Zscan26,0.02533040590495791
Cep83os,0.0253292492142422
Fam228b,0.025291380691921956
Tmem38b,0.025248225843659496
Ctsb,0.025213235037715224
Top3b,0.025207583642553356
Zfp429,0.025171497722735473
Hnrnpll,0.02510181948229306
2810474O19Rik,0.025020434780406227
Smchd1,0.02492129698691844
Sugp2,0.02486284593544584
Ezh1,0.02476739049685663
Lancl1,0.024730395346428458
Srr,0.024720007336947524
Gm37276,0.024648500925269462
Wash1,0.024630616275616263
Tnfrsf11a,0.02458073181298988
Gm20498,0.024480128163863267
Stk10,0.024378910964111426
Fam134c,0.024365326793068433
Cit,0.0243600189011641
Nob1,0.024315675384178104
Tmem50a,0.024274464542089185
Pdcl3,0.02423981648618809
Zfp287,0.024190716453842426
Mark2,0.024124541865241593
Cabin1,0.024082977337242316
Kdelr3,0.02403025899021613
Ermn,0.023851124156742145
Psmd10,0.023398716603512924
Zfp329,0.023186981069273783
Pcdh17,0.023088442100426262
Ccdc57,0.02308713089918919
Nudcd1,0.022941203224159216
Lrif1,0.022911693918904796
Polr3f,0.02287722843260818
C2cd3,0.022861250684181718
Cpsf2,0.02279321607465437
Gm15624,0.022782997115512883
Fam198a,0.02263536423645961
Foxj3,0.022563169104821625
Adcy1,0.022542103907755136
Ccdc77,0.022513643433420306
Hspa12b,0.02238906313634931
Cep19,0.022377056904252495
Cebpg,0.022349758773369678
Spns2,0.022202109954730074
Per1,0.02219498369355512
Pan3,0.022191105970053332
Rasl11b,0.02216085625865303
Slc25a42,0.022112801165998903
Mtap,0.022064367816091952
Tnip2,0.022028344741963985
Fto,0.021968077777698637
Gm16286,0.021937541792402118
Ccndbp1,0.021919703651118713
Pus10,0.021884531259823703
Tmem88b,0.021870447395836136
2700081O15Rik,0.021802469840656178
Dnajc30,0.021758310914405474
9030407P20Rik,0.021740796762411887
Lrp12,0.02173332891781012
Ddn,0.02144827369715538
